"match_id","batting","bowling","winner","dl","target","head_to_head","home_ground_advantage","batting_team_points","bowling_team_points","chase_win_perc","chase_win_perc_bat","defense_win_perc_bowl","first_inng_avg"
239,9,4,1,0,112,1,0,0,0,0.117647058823529,0.4,0.417582417582418,146.647058823529
240,11,6,0,0,163,0.357142857142857,-1,0,0,0.025974025974026,0.506493506493506,0.414634146341463,161.623376623377
241,8,2,1,0,151,0.6,1,2,0,0.680851063829787,0.597402597402597,0.368421052631579,159.872340425532
242,7,10,1,0,140,0.666666666666667,-1,2,2,0.114285714285714,0.6,0.419753086419753,170.114285714286
243,4,1,1,0,188,0.363636363636364,1,0,2,0.514285714285714,0.511904761904762,0.568181818181818,163.285714285714
244,9,5,1,0,148,1,0,2,0,0.117647058823529,0.4,0.285714285714286,146.647058823529
245,10,11,0,0,175,0.411764705882353,-1,2,0,0.0357142857142857,0.516129032258065,0.446601941747573,156.589285714286
246,6,8,1,0,159,0.529411764705882,-1,2,4,0.0638297872340425,0.610526315789474,0.432835820895522,159.872340425532
247,5,7,1,0,182,1,-1,0,4,0.0136986301369863,0.571428571428571,0.585858585858586,167.876712328767
249,4,11,1,0,165,0.4375,-1,2,2,0.0714285714285714,0.511904761904762,0.446601941747573,156.589285714286
251,6,8,1,0,81,0.529411764705882,1,4,4,0.584415584415584,0.610526315789474,0.432835820895522,161.623376623377
252,5,1,1,1,131,0.5,1,2,4,0.4,0.571428571428571,0.568181818181818,146.8
253,2,11,0,0,168,0.615384615384615,1,2,2,0.409090909090909,0.494736842105263,0.446601941747573,166.060606060606
254,7,9,1,0,118,0.5,1,4,4,0.575342465753425,0.6,0.314285714285714,167.876712328767
257,1,7,0,0,164,0.333333333333333,-1,4,6,0.0958904109589041,0.648648648648649,0.585858585858586,167.876712328767
258,10,6,1,0,171,0.5625,-1,2,6,0.051948051948052,0.516129032258065,0.414634146341463,161.623376623377
260,11,7,0,0,172,0.416666666666667,1,4,8,0.5,0.506493506493506,0.585858585858586,156.589285714286
261,8,5,1,0,109,1,1,4,6,0.680851063829787,0.597402597402597,0.285714285714286,159.872340425532
263,10,2,1,0,160,0.666666666666667,-1,4,4,0.0909090909090909,0.516129032258065,0.368421052631579,166.060606060606
264,1,9,1,0,141,0.5,0,6,4,0.176470588235294,0.648648648648649,0.314285714285714,146.647058823529
265,5,11,0,0,129,NA,1,6,4,0.4,0.571428571428571,0.446601941747573,146.8
266,2,6,0,0,148,0.5,1,4,6,0.409090909090909,0.494736842105263,0.414634146341463,166.060606060606
267,8,7,1,0,94,0.571428571428571,1,6,10,0.680851063829787,0.597402597402597,0.585858585858586,159.872340425532
268,9,10,0,0,181,NA,-1,4,6,0.0142857142857143,0.4,0.419753086419753,170.114285714286
269,5,2,0,0,157,0.5,1,6,4,0.4,0.571428571428571,0.368421052631579,146.8
271,8,9,1,0,143,1,1,8,4,0.680851063829787,0.597402597402597,0.314285714285714,159.872340425532
272,11,1,0,0,165,0.384615384615385,-1,6,8,0.0408163265306122,0.506493506493506,0.568181818181818,166.857142857143
274,5,2,1,0,140,0.5,-1,6,6,0.0151515151515152,0.571428571428571,0.368421052631579,166.060606060606
275,11,6,0,0,169,0.357142857142857,1,6,10,0.5,0.506493506493506,0.414634146341463,156.589285714286
276,1,8,1,0,147,0.777777777777778,1,10,10,0.693877551020408,0.648648648648649,0.432835820895522,166.857142857143
277,9,7,0,0,160,0.333333333333333,-1,4,12,0.117647058823529,0.4,0.585858585858586,146.647058823529
279,2,11,1,0,175,0.615384615384615,-1,6,6,0.0714285714285714,0.494736842105263,0.446601941747573,156.589285714286
281,6,1,1,1,114,0.583333333333333,1,12,12,0.584415584415584,0.610526315789474,0.568181818181818,161.623376623377
282,2,7,0,0,178,0.411764705882353,-1,8,14,0.0410958904109589,0.494736842105263,0.585858585858586,167.876712328767
284,9,4,1,0,119,1,-1,4,6,0.0285714285714286,0.4,0.417582417582418,163.285714285714
285,8,1,0,0,196,0.454545454545455,1,10,12,0.680851063829787,0.597402597402597,0.568181818181818,159.872340425532
286,9,11,1,0,136,0.375,-1,6,6,0.0535714285714286,0.4,0.446601941747573,156.589285714286
287,7,4,0,0,163,0.533333333333333,-1,16,6,0.0857142857142857,0.6,0.417582417582418,163.285714285714
288,10,8,1,0,146,0.555555555555556,-1,12,10,0.0638297872340425,0.516129032258065,0.432835820895522,159.872340425532
289,2,1,0,0,176,0.307692307692308,-1,8,14,0.0408163265306122,0.494736842105263,0.568181818181818,166.857142857143
290,4,5,1,0,178,1,0,8,10,0.444444444444444,0.511904761904762,0.285714285714286,163.444444444444
291,10,6,1,1,89,0.5625,1,14,14,0.471428571428571,0.516129032258065,0.414634146341463,170.114285714286
292,7,11,0,0,135,0.545454545454545,1,16,6,0.575342465753425,0.6,0.446601941747573,167.876712328767
293,2,4,0,0,170,0.615384615384615,0,8,10,0.111111111111111,0.494736842105263,0.417582417582418,175.666666666667
295,11,9,1,0,136,0.5,0,8,8,0.117647058823529,0.506493506493506,0.314285714285714,146.647058823529
296,10,4,0,0,232,0.6,0,16,12,0,0.516129032258065,0.417582417582418,175.666666666667
297,5,1,0,0,152,0.5,-1,12,16,0,0.571428571428571,0.568181818181818,166.857142857143
298,6,9,1,0,118,0.8,0,14,8,0.117647058823529,0.610526315789474,0.314285714285714,146.647058823529
299,8,7,1,0,133,0.571428571428571,-1,10,16,0.0547945205479452,0.597402597402597,0.585858585858586,167.876712328767
300,4,11,0,0,198,0.4375,0,14,10,0.555555555555556,0.511904761904762,0.446601941747573,175.666666666667
302,10,1,1,0,128,0.4,1,16,18,0.471428571428571,0.516129032258065,0.568181818181818,170.114285714286
304,1,10,1,0,175,0.692307692307692,0,18,18,0.0958904109589041,0.648648648648649,0.419753086419753,167.876712328767
306,7,10,0,0,185,0.666666666666667,0,20,18,0.0612244897959184,0.6,0.419753086419753,166.857142857143
307,10,1,0,0,205,0.4,-1,20,20,0.0408163265306122,0.516129032258065,0.568181818181818,166.857142857143
308,7,1,1,0,112,0.583333333333333,-1,0,0,0.0612244897959184,0.6,0.568181818181818,166.857142857143
309,2,6,1,0,97,0.5,-1,0,0,0.025974025974026,0.494736842105263,0.414634146341463,161.623376623377
311,4,8,0,0,191,0.333333333333333,-1,0,0,0.0212765957446809,0.511904761904762,0.432835820895522,159.872340425532
312,2,10,0,0,157,0.444444444444444,-1,2,0,0.0428571428571429,0.494736842105263,0.419753086419753,170.114285714286
313,11,1,0,0,193,0.384615384615385,0,0,0,0.272727272727273,0.506493506493506,0.568181818181818,158
314,6,8,0,0,164,0.529411764705882,-1,0,2,0.0638297872340425,0.610526315789474,0.432835820895522,159.872340425532
315,4,9,0,0,166,0.833333333333333,-1,0,2,0.0588235294117647,0.511904761904762,0.314285714285714,147.647058823529
317,10,6,0,0,165,0.5625,1,2,0,0.471428571428571,0.516129032258065,0.414634146341463,170.114285714286
318,2,1,1,0,110,0.307692307692308,1,2,2,0.409090909090909,0.494736842105263,0.568181818181818,166.060606060606
